"ft_dem","ft_rep","ft_lib","ft_con","ft_bigbiz","ft_unions","ft_xtnfund","ft_feminists","ft_gays","ft_trans","ft_muslims","ft_christians","ft_jews","ft_white","ft_black","ft_latino","ft_asian","ft_police","ft_blm","ft_maga","ft_nra","ft_rurams","ft_illegimmig","ft_dempres_pre","ft_reppres_pre","ft_biden_pre","ft_rfkJR_pre"
25,70,30,70,75,70,45,50,75,30,60,65,60,90,90,85,90,80,40,50,85,85,0,20,75,0,60
30,85,60,70,85,85,50,85,70,50,60,60,60,50,30,40,50,60,0,50,60,70,0,15,60,0,70
0,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,85,0,15
60,30,60,60,50,70,40,70,70,50,70,NA,70,85,85,70,70,85,30,30,70,85,40,40,0,60,0
0,0,100,50,0,100,50,100,100,50,100,50,50,100,100,100,100,50,100,0,NA,0,50,0,30,0,0
29,85,100,0,20,20,5,100,100,85,85,2,60,40,70,60,100,70,100,0,50,50,50,38,70,25,8
60,30,60,30,40,70,0,85,50,50,50,50,50,50,50,50,100,85,85,0,15,50,40,90,0,95,0
15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,0,30,15
0,100,0,50,50,50,50,30,15,0,50,NA,50,50,50,50,50,85,0,100,100,50,0,0,100,0,50
50,50,0,70,61,30,50,0,0,0,50,98,98,50,50,50,50,0,0,7,98,50,2,50,15,0,100
75,10,60,40,40,60,50,50,50,50,50,NA,50,50,50,50,50,60,70,10,10,40,50,85,0,70,0
0,100,0,85,40,40,100,40,30,30,15,100,100,100,100,100,100,100,40,85,100,70,0,0,100,0,0
0,85,15,100,50,60,40,70,90,100,50,85,100,NA,50,100,50,100,50,100,100,50,50,0,100,0,15
30,31,50,50,50,40,30,35,60,60,60,40,60,70,70,70,70,60,20,20,60,80,70,15,40,40,50
60,30,60,50,40,60,40,70,50,50,50,50,50,50,50,50,50,40,50,0,50,50,50,70,0,60,40
85,0,60,50,15,60,40,60,60,60,50,50,70,40,60,70,60,60,50,0,15,50,50,100,0,85,0
40,70,50,50,85,50,79,0,50,35,80,97,75,50,50,60,50,85,84,98,75,50,30,50,85,60,0
60,15,55,0,0,100,0,80,100,100,100,45,100,70,100,100,100,15,100,0,0,50,50,75,0,60,15
60,0,50,10,0,80,0,50,100,75,50,25,50,60,85,85,85,30,60,0,0,75,40,70,0,60,30
70,30,85,30,40,85,30,85,70,70,50,85,85,50,85,85,85,60,70,0,15,70,60,100,0,85,15
30,60,70,60,86,60,50,50,15,0,70,50,40,60,70,50,50,60,30,40,50,50,50,100,60,100,85
50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,85,0,50
0,70,0,85,50,30,50,0,60,15,15,NA,70,70,50,60,60,85,0,85,70,70,0,0,85,0,60
0,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,60,0,70
30,70,40,75,45,65,65,40,65,60,75,60,75,NA,85,85,90,90,75,75,60,85,30,40,60,30,50
60,60,50,75,50,85,10,75,75,75,80,80,85,50,50,50,50,60,85,85,95,85,50,70,40,40,50
75,15,70,0,50,100,0,100,100,100,50,60,100,85,85,85,85,40,70,0,30,70,30,85,0,60,0
85,0,60,40,30,70,0,85,85,60,50,50,50,70,70,70,70,70,70,0,15,50,40,85,0,100,0
50,85,40,50,40,50,40,40,50,40,70,60,70,50,50,50,50,85,30,60,60,50,30,50,70,50,50
85,40,85,60,70,70,50,80,50,60,50,95,85,85,85,85,85,95,60,40,60,95,60,100,0,85,40
100,0,70,0,20,60,0,100,100,95,95,30,95,75,100,100,100,70,100,0,10,50,65,100,0,90,10
80,20,70,40,40,65,15,70,100,100,70,70,100,90,90,90,90,70,100,0,15,100,0,95,0,70,0
75,0,100,7,1,100,5,75,80,90,15,15,25,50,50,50,50,30,95,1,0,50,50,100,0,90,2
30,15,70,60,50,70,30,100,100,100,100,100,100,100,100,90,90,100,100,15,0,85,90,50,2,50,80
40,40,60,30,60,60,10,50,75,20,30,50,75,50,50,50,70,70,0,0,50,75,10,70,30,85,30
15,0,15,30,50,15,15,30,30,15,30,NA,40,40,40,40,40,40,0,0,0,60,0,50,0,15,0
0,65,10,85,40,50,50,50,50,10,50,100,50,50,50,50,50,100,0,100,100,90,40,0,87,0,70
30,60,40,70,60,40,85,60,70,40,60,90,85,70,80,70,80,85,60,NA,50,60,40,25,30,10,90
70,0,40,0,50,10,0,10,50,50,50,5,50,50,NA,50,50,75,20,0,0,50,10,85,0,70,50
50,70,50,70,70,50,50,50,50,50,50,70,100,85,85,85,85,100,0,50,70,70,85,40,60,50,50
15,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,85,15,70
0,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,0,15
5,40,40,40,15,40,50,50,60,50,60,60,60,60,50,50,50,85,50,NA,60,85,50,10,60,15,50
60,60,50,50,50,NA,50,70,100,100,100,100,100,100,100,100,100,100,100,50,50,100,100,40,40,50,50
30,70,30,70,80,30,50,50,50,50,50,90,90,80,80,80,80,90,20,89,80,90,0,0,100,0,50
70,0,60,30,50,70,15,70,70,70,60,60,60,50,70,70,70,60,70,5,15,70,60,70,0,70,30
70,60,25,60,10,70,10,50,100,50,100,100,100,100,100,100,100,85,85,10,10,50,45,70,0,60,40
10,10,10,50,80,80,100,60,75,50,100,100,100,100,100,100,100,75,75,49,25,100,100,0,30,30,30
30,70,40,70,60,40,50,50,50,50,70,60,60,60,60,60,60,70,15,70,60,70,40,30,70,30,70
85,50,50,50,100,100,50,100,100,50,100,100,50,NA,NA,NA,NA,50,100,0,0,50,NA,60,60,100,85
30,70,0,75,50,50,50,50,50,50,50,100,50,50,50,50,50,75,0,75,50,100,25,15,85,0,50
100,30,70,85,85,85,100,85,85,70,60,85,70,100,100,100,100,85,70,70,100,85,100,100,70,85,100
29,64,40,50,30,55,50,50,50,50,50,60,50,40,40,90,50,100,50,45,50,100,40,17,74,19,65
60,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,85,60,60
70,50,40,85,85,70,85,100,40,40,50,100,NA,100,60,60,60,85,70,100,85,100,30,50,15,50,60
70,50,40,60,50,60,85,60,50,0,50,100,70,NA,NA,NA,NA,100,85,85,100,85,NA,30,70,0,70
60,40,75,50,50,70,60,60,70,50,NA,85,85,100,100,100,100,60,50,30,37,95,50,50,0,70,40
85,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,30,100,30
40,85,50,50,50,40,50,50,50,50,50,50,50,100,50,100,100,100,50,50,50,50,50,40,85,30,50
70,5,50,30,30,70,30,50,50,50,50,50,50,50,50,50,50,50,70,0,0,50,50,85,0,70,30
70,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,0,75,0
30,70,20,90,50,20,60,5,70,70,90,80,80,75,75,75,75,90,5,80,60,90,5,15,85,30,85
60,70,30,70,40,70,30,30,85,15,50,85,50,70,50,0,15,40,40,NA,100,70,0,60,85,70,50
0,0,50,50,45,65,50,45,60,45,60,60,60,50,50,50,50,65,35,50,60,60,50,0,0,0,NA
50,100,60,50,70,60,50,50,50,50,50,50,60,60,85,100,100,70,60,85,70,60,15,50,100,50,50
85,30,70,50,40,50,40,50,50,50,50,100,100,50,50,50,50,60,50,0,50,50,50,70,15,70,30
50,50,50,60,40,60,30,85,85,60,100,60,100,85,85,85,85,85,60,40,60,70,40,50,50,60,70
50,50,NA,NA,50,NA,100,NA,50,50,20,100,NA,50,100,100,50,100,100,NA,NA,NA,50,50,50,50,NA
100,60,70,70,70,85,50,70,85,70,70,85,60,40,85,15,100,70,100,50,70,70,70,85,0,60,70
85,60,85,85,50,NA,NA,50,50,50,50,70,100,60,60,7,50,70,50,NA,50,70,60,85,50,85,85
85,0,100,40,30,100,30,100,100,85,100,NA,100,100,100,100,100,100,85,0,0,100,70,100,0,100,0
100,0,85,50,50,100,50,100,50,50,50,60,70,85,100,100,100,70,70,0,50,50,60,100,0,100,0
0,60,0,85,50,15,50,50,50,0,50,100,50,50,50,50,50,70,0,70,85,40,0,0,100,0,50
70,15,50,50,40,60,50,50,50,50,50,50,50,70,100,85,70,40,70,0,30,70,60,85,0,70,30
40,30,60,15,30,70,30,60,70,70,60,30,60,60,70,60,60,40,70,15,50,60,50,60,30,15,70
70,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,30,60,70
65,5,50,50,40,40,35,50,55,70,60,85,55,65,65,65,65,60,45,5,30,70,55,85,1,65,3
80,30,60,30,40,80,10,80,80,50,50,50,50,40,60,50,60,70,40,10,10,70,20,90,0,75,10
15,85,30,100,40,70,30,50,50,50,50,70,100,100,85,85,100,85,70,50,50,100,40,0,85,0,50
85,30,85,50,50,60,50,60,50,50,50,60,85,100,85,85,85,60,60,15,30,60,70,100,0,85,60
15,70,20,100,75,20,100,1,50,25,50,100,100,60,60,60,60,100,1,100,100,100,0,0,85,0,30
15,85,10,92,50,10,50,60,50,50,60,50,95,100,100,NA,NA,99,0,99,80,95,50,0,100,0,50
60,70,50,60,70,60,85,0,0,0,85,100,50,100,50,60,50,85,0,85,85,85,0,50,85,0,NA
50,50,15,50,50,70,70,50,50,30,50,70,50,50,50,50,50,70,30,50,50,50,15,0,70,0,60
NA,NA,50,50,50,50,50,40,40,40,NA,50,NA,60,60,100,60,60,NA,NA,60,60,60,85,40,60,60
100,0,70,15,60,50,0,60,100,15,70,100,100,100,100,85,85,85,100,0,0,85,15,100,0,85,0
50,50,85,50,0,100,30,85,100,100,50,50,100,70,85,85,70,0,100,30,70,15,70,50,15,50,70
30,30,100,100,100,100,100,100,100,100,100,100,100,NA,NA,NA,NA,100,100,NA,100,NA,0,50,50,50,55
40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,1,40,1
15,85,50,70,70,85,85,70,50,50,15,100,70,85,70,70,70,85,70,50,85,85,70,0,85,0,15
50,50,50,60,50,60,NA,50,50,50,50,50,50,60,60,60,50,50,50,50,50,NA,50,60,50,30,60
40,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,40,40,70
40,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,50,NA
0,70,30,85,70,60,0,30,60,60,50,85,85,85,85,85,85,85,0,85,85,85,0,0,85,0,85
15,85,30,70,20,50,50,0,0,0,30,100,50,90,50,50,50,50,50,30,80,80,10,0,85,0,70
85,0,85,0,40,85,40,85,100,85,85,85,100,85,100,100,100,85,85,0,0,70,60,100,0,100,0
50,50,50,80,50,70,100,100,100,50,100,100,50,100,100,100,100,80,100,NA,50,50,100,30,60,50,50
100,0,100,0,10,90,NA,50,100,100,100,50,100,50,50,50,50,100,100,0,10,80,50,100,0,100,15
50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,40,30,15
60,0,70,0,30,85,0,100,50,50,50,50,85,100,85,100,70,85,85,0,0,50,70,70,0,85,50
15,70,40,85,60,40,70,70,40,15,40,85,85,85,85,70,85,85,15,85,85,85,30,30,85,15,70
0,60,60,60,60,50,50,40,50,50,50,60,70,60,70,60,70,70,50,70,50,70,40,15,100,30,100
55,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,25,51,20
40,15,70,40,15,70,0,70,100,85,50,40,100,100,100,100,100,60,70,15,15,50,40,60,15,30,30
60,50,85,30,0,100,15,60,85,85,50,40,85,70,70,70,70,50,70,0,0,70,70,70,0,60,50
50,50,45,50,45,50,50,50,60,60,50,50,50,50,50,50,50,45,60,NA,50,60,40,60,0,50,50
25,65,30,60,80,55,50,75,100,50,100,85,100,75,75,75,75,100,50,50,65,90,25,20,75,15,15
85,40,50,80,0,50,NA,20,40,30,50,80,100,100,100,50,100,100,100,20,0,0,50,70,0,50,0
100,0,85,60,15,100,15,85,85,85,85,100,100,100,100,100,100,100,100,0,30,100,50,100,0,100,0
85,0,90,20,30,90,0,85,50,50,50,50,50,60,85,85,85,80,80,0,0,60,50,85,0,100,0
60,60,60,15,60,60,0,70,0,15,60,60,50,70,70,70,70,70,15,0,15,0,0,30,0,40,50
40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,70,30,NA
60,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,40,40,50
100,50,50,50,50,85,60,50,50,50,50,70,50,50,50,50,50,80,50,70,60,70,50,40,85,60,NA
75,20,80,40,20,60,20,100,100,100,100,80,100,100,100,100,100,70,90,10,10,60,80,87,2,65,80
40,30,70,70,40,50,30,50,50,50,60,70,50,85,70,85,80,85,60,0,0,85,60,40,0,50,15
0,100,0,85,50,40,50,50,60,50,50,70,100,50,50,50,50,100,40,85,85,100,0,0,100,0,60
0,95,50,50,50,50,50,50,50,50,50,50,85,60,50,60,50,80,50,80,50,50,15,0,100,0,50
100,50,50,50,40,70,70,70,60,70,70,100,70,50,100,50,50,50,100,70,50,50,50,50,50,50,60
60,5,94,10,15,55,40,70,50,50,50,50,50,50,50,50,50,70,60,2,5,40,45,70,0,85,0
60,15,0,15,30,70,15,0,0,50,40,85,30,85,85,85,85,70,70,0,0,15,85,85,50,85,15
100,0,50,70,50,85,50,50,70,85,85,100,85,100,100,50,50,60,100,50,50,50,50,60,0,50,40
85,15,85,30,30,70,30,100,85,85,85,85,85,100,100,100,100,70,85,15,15,50,85,100,0,85,15
60,50,30,50,40,70,NA,15,0,40,30,60,70,100,0,85,60,50,NA,70,0,40,70,85,50,85,50
50,50,60,30,40,50,40,60,60,50,50,50,50,70,70,70,85,70,60,15,40,30,50,70,50,60,70
65,65,70,70,60,60,70,85,100,100,85,100,100,85,85,85,85,100,60,50,60,50,40,70,55,70,60
15,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,85,0,60
60,70,40,40,100,100,100,15,0,0,70,100,85,40,100,100,70,100,30,100,0,100,60,100,40,85,30
30,60,30,50,50,50,50,50,50,50,50,30,50,85,85,85,85,70,50,15,85,50,70,30,60,15,100
65,70,50,75,70,70,60,75,80,60,80,80,70,80,80,90,80,85,60,65,45,80,80,60,75,45,75
0,70,15,100,85,15,100,15,0,0,15,100,100,50,50,50,50,100,15,100,70,50,0,0,100,0,30
85,0,90,35,65,70,5,90,90,70,80,90,90,50,50,50,50,85,75,0,0,50,50,100,0,85,0
50,50,50,50,40,85,50,50,50,50,50,85,50,100,100,100,100,100,60,40,50,50,0,15,70,15,15
50,60,30,70,50,60,60,50,85,70,85,60,85,70,70,70,60,60,60,50,70,100,60,60,85,50,60
0,85,20,100,70,30,80,60,80,10,50,90,90,50,50,50,50,100,0,100,70,100,20,0,100,0,70
85,15,20,40,5,95,15,50,50,75,50,50,80,70,85,85,70,90,90,10,0,50,60,100,0,85,15
15,85,40,70,70,50,60,50,50,50,70,85,85,60,60,50,60,85,0,50,60,85,30,0,85,15,30
0,100,0,85,70,85,85,15,0,0,15,100,100,80,70,60,60,85,0,100,100,100,60,0,100,0,100
40,60,50,60,60,40,50,30,50,50,50,50,50,70,60,70,60,85,50,40,40,70,40,30,60,30,70
30,60,50,70,45,40,NA,40,50,NA,NA,90,60,60,50,50,85,80,40,60,50,70,40,0,60,30,50
15,70,60,80,75,30,95,75,35,40,80,100,100,80,80,80,80,100,90,NA,85,100,10,15,85,15,30
0,0,30,50,60,30,70,60,50,60,60,60,70,50,60,50,70,100,70,50,60,70,40,30,60,30,30
85,NA,70,60,70,40,70,30,70,70,40,85,60,85,85,70,85,100,85,100,40,40,60,85,60,70,85
0,100,10,80,50,40,50,20,10,10,50,80,80,50,50,40,40,80,20,90,80,70,40,0,75,0,25
15,70,70,55,60,50,50,50,50,50,50,70,50,50,50,50,50,50,50,50,80,80,10,15,85,0,50
15,85,30,85,30,50,70,50,50,50,50,85,50,85,85,85,85,100,85,85,100,85,40,0,85,0,60
70,15,85,50,25,100,0,100,100,100,100,75,80,60,100,100,100,15,100,0,50,100,100,70,15,50,60
15,65,50,75,50,65,50,35,50,50,50,50,50,75,75,75,75,90,35,50,50,85,75,15,70,15,50
25,75,40,80,20,40,75,35,75,60,85,95,95,85,90,90,85,80,20,80,65,75,50,25,85,15,70
60,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,15,60,40
70,0,70,15,15,70,0,60,85,85,60,30,50,100,100,100,100,40,85,0,0,15,100,60,0,60,0
85,0,60,30,60,100,30,60,50,50,50,100,85,100,100,100,100,85,60,0,0,85,100,100,0,100,0
100,15,95,75,20,100,0,60,90,75,90,90,90,100,100,100,100,90,50,0,30,80,60,100,0,100,15
10,65,45,70,35,45,40,20,50,30,50,100,50,50,50,50,50,60,20,80,65,95,30,0,80,0,75
0,70,50,60,50,60,60,50,50,50,50,70,70,60,50,30,50,85,60,NA,70,70,30,0,85,0,50
70,30,90,40,0,100,10,100,100,100,100,20,100,50,100,100,100,50,100,0,0,100,100,85,0,70,30
60,15,60,15,40,65,15,60,100,100,100,50,100,100,100,100,100,75,50,0,15,50,60,70,0,85,0
0,100,0,85,60,60,50,15,0,0,0,100,85,100,100,85,100,60,70,0,85,60,0,0,100,0,60
70,15,70,40,30,85,60,60,70,70,70,60,60,70,70,70,70,70,70,0,30,70,70,85,0,100,15
30,60,15,70,40,60,70,15,60,15,50,100,85,85,85,85,85,85,15,70,60,100,30,30,60,15,60
30,60,70,80,80,80,NA,70,80,60,70,90,90,90,90,90,90,90,80,40,80,80,85,15,60,0,60
30,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,85,30,50
70,50,50,100,NA,50,100,85,50,50,85,100,100,85,85,70,85,100,30,50,100,50,40,30,50,60,50
60,100,60,100,70,40,85,70,70,70,85,70,85,70,50,60,85,60,15,30,85,85,50,15,85,15,85
50,30,50,40,30,60,15,50,50,50,50,85,60,50,50,50,50,70,50,15,15,85,50,50,15,60,30
75,10,85,20,40,90,0,90,100,95,90,70,90,50,50,50,50,80,95,0,50,80,50,85,0,85,50
100,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,60,50,30
0,100,30,60,60,60,50,70,50,50,60,100,100,85,70,85,70,100,50,85,85,85,30,0,100,0,50
60,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,40,60,50
70,15,50,50,50,50,70,50,0,0,50,70,50,70,100,50,50,0,100,50,50,50,15,70,0,60,60
100,30,85,50,50,100,50,70,85,70,85,100,85,50,70,70,50,85,85,0,15,85,15,100,0,100,40
100,50,30,40,50,60,40,70,70,0,0,70,70,40,60,75,70,85,15,15,60,85,60,95,0,100,0
70,30,60,40,40,50,100,100,70,60,100,60,100,70,70,70,70,70,100,15,50,70,50,70,0,60,0
15,60,40,85,30,15,50,50,NA,15,40,85,70,85,50,50,30,70,40,60,85,70,0,0,60,0,50
30,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,85,30,50
40,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,0,40,15
15,40,40,60,40,15,50,30,50,60,50,100,50,50,50,50,50,85,0,70,30,70,30,50,70,50,60
0,60,2,75,70,30,10,50,50,50,50,99,95,85,85,85,85,95,NA,60,50,90,5,0,55,15,55
70,40,60,50,60,50,35,80,75,60,60,80,90,80,80,75,80,60,80,0,40,60,80,70,0,85,0
100,15,40,60,85,90,90,90,85,70,50,90,60,70,70,60,40,30,85,40,70,50,50,0,85,0,70
85,15,80,30,50,80,20,100,100,100,80,80,100,10,9,8,10,100,100,0,50,100,3,100,0,100,15
0,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,85,0,30
100,60,40,75,40,75,50,50,75,75,50,75,50,80,80,80,80,80,75,40,50,75,NA,100,15,70,50
100,50,75,70,60,70,NA,90,10,10,50,90,90,100,70,85,70,85,40,100,70,100,15,50,30,70,85
60,20,75,0,15,100,0,90,100,100,100,50,100,50,100,100,100,15,85,0,40,65,75,70,0,50,30
10,10,40,40,40,30,50,50,50,50,50,60,85,50,50,50,50,60,50,30,60,85,50,0,2,0,40
60,0,60,15,15,100,0,50,0,0,50,30,100,70,50,50,70,15,50,0,30,50,50,85,0,85,15
50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,10,60,50
60,25,50,20,20,75,30,50,50,50,40,50,50,50,50,50,50,65,60,10,60,40,50,70,0,70,15
50,70,20,20,75,50,50,40,10,10,10,100,50,75,75,75,75,90,10,75,75,80,10,15,85,15,50
80,30,70,70,50,85,85,70,60,50,50,60,50,80,50,50,50,50,50,15,60,60,50,90,0,75,80
0,100,0,50,50,30,50,30,30,0,50,50,50,100,60,60,50,70,15,70,60,70,0,0,85,0,40
0,85,15,85,60,30,15,70,85,30,0,60,100,60,70,70,70,85,0,100,85,85,0,0,70,0,60
50,50,60,50,50,50,40,50,85,70,50,70,70,55,55,70,65,60,50,15,50,85,50,60,0,40,40
50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,100,100,100
85,0,60,15,15,100,15,100,85,85,60,100,100,85,50,50,50,85,70,0,0,60,50,70,0,85,0
50,60,50,50,50,60,40,50,50,40,50,50,50,50,50,50,50,60,50,50,40,50,0,15,40,15,NA
100,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,85,0,85,15
30,30,40,60,50,40,15,50,50,50,70,85,50,50,50,50,50,60,60,0,50,60,40,30,15,70,15
85,15,70,85,85,60,50,70,50,40,50,85,50,100,100,100,100,100,50,50,50,100,15,85,0,85,70
5,75,60,85,30,50,70,40,50,50,50,85,60,75,75,75,75,85,0,85,85,70,25,15,90,5,85
70,40,40,50,45,75,30,45,80,25,80,50,80,50,50,50,50,25,80,20,65,50,50,85,50,60,50
85,15,70,50,50,50,0,85,85,85,85,40,85,85,85,85,85,70,85,0,30,60,50,100,0,100,15
60,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,20,60,20
15,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,70,0,70
50,0,70,30,25,50,50,80,100,100,100,10,100,80,80,80,80,10,100,0,0,30,100,100,0,50,10
0,100,0,90,75,30,70,5,50,5,30,75,50,90,70,75,90,99,0,95,100,100,25,0,100,0,50
70,30,85,40,30,85,30,85,85,85,85,85,100,60,60,60,60,100,85,0,15,60,60,85,0,15,60
85,15,85,30,40,50,50,85,85,85,85,30,85,70,85,85,85,70,85,0,30,60,70,85,0,85,15
0,60,15,85,50,15,70,15,50,15,50,100,85,100,100,100,100,100,50,85,85,100,40,0,100,0,70
0,60,40,60,10,95,50,75,95,70,50,90,90,90,90,90,90,90,75,75,80,80,50,15,60,15,50
15,70,50,50,40,70,70,50,50,50,70,100,85,85,85,85,85,85,50,60,85,100,30,15,60,15,50
70,40,NA,NA,30,100,NA,NA,50,50,50,85,85,85,85,85,85,30,85,85,100,100,0,40,70,60,70
60,15,60,40,35,75,0,80,80,100,60,30,60,70,75,70,70,60,85,0,15,65,75,85,0,60,15
60,15,50,70,50,60,40,50,50,50,50,60,60,90,50,80,50,60,60,50,15,70,50,70,0,85,15
0,0,50,80,80,100,80,80,80,50,80,80,100,100,100,100,100,70,50,50,100,100,25,15,50,30,50
100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,100,0
50,40,50,40,30,100,15,85,100,100,50,50,50,50,60,60,70,85,100,0,50,100,50,60,0,40,50
85,70,50,60,0,100,70,70,50,50,100,70,70,70,85,85,50,50,100,0,0,50,70,85,0,100,15
0,85,60,60,50,70,50,50,30,50,60,100,100,70,70,70,70,100,60,100,100,100,15,0,100,0,60
55,60,50,60,60,60,NA,60,50,50,50,100,50,70,70,70,70,70,70,NA,85,85,50,50,60,50,NA
65,0,80,20,10,85,0,90,90,90,80,75,80,45,80,70,55,15,85,0,0,60,50,85,0,75,20
50,20,50,NA,50,50,NA,50,50,50,70,85,70,50,50,50,50,85,70,15,30,NA,50,50,0,50,30
30,70,50,50,15,NA,35,NA,70,70,70,35,75,70,70,70,70,70,50,30,NA,70,60,40,70,15,50
60,30,60,70,50,50,70,60,30,50,40,85,70,60,85,60,60,60,60,40,30,85,60,100,15,60,30
50,40,NA,15,NA,30,NA,40,85,NA,NA,40,NA,40,85,40,85,50,60,NA,40,NA,15,70,15,60,40
60,49,80,60,45,90,20,90,100,100,90,90,80,50,80,90,80,75,85,0,10,80,60,100,5,80,80
70,15,100,60,15,70,15,70,85,70,40,60,85,85,85,85,85,85,60,0,15,85,60,70,0,80,15
10,50,40,60,40,60,50,50,50,50,50,70,50,50,50,50,50,60,40,65,50,60,40,20,60,10,30
60,40,60,85,70,60,70,60,40,60,60,85,85,100,85,85,85,70,60,40,60,70,60,70,15,60,50
0,60,15,85,60,50,70,30,40,0,50,100,85,50,50,50,50,85,0,85,70,85,0,0,100,0,60
0,85,NA,50,40,60,70,50,0,0,0,70,50,50,50,NA,50,70,0,85,70,NA,1,0,100,0,70
85,40,50,60,60,70,70,40,40,30,30,85,50,60,85,40,40,30,85,0,30,40,0,100,15,100,40
30,0,50,30,0,100,0,100,100,100,85,60,85,85,100,100,100,0,100,0,15,50,100,60,0,60,30
40,0,50,50,50,50,50,60,50,50,50,100,50,60,100,70,60,40,100,50,50,50,50,50,15,50,50
30,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,75,15,30
60,40,60,40,30,50,20,60,70,60,50,40,60,60,60,60,60,40,70,30,20,50,55,70,0,70,50
85,0,70,40,40,70,40,50,50,50,50,50,50,60,60,60,60,70,50,0,40,60,50,85,0,85,40
0,100,50,50,85,60,50,50,50,85,50,50,50,70,50,40,30,85,50,100,40,100,15,0,100,0,85
100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,100,0
